Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (setTransferEnabled) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (setTransferEnabled) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.stopDraggedItems
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.getSelectedFurniture
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.setSelectedFurniture
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.setSelectedFurniture
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.createHomePieceOfFurniture
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.stopDraggedItems
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.startDraggedItems
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.moveMouse
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.createHomePieceOfFurniture
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.stopDraggedItems
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (createFurnitureCatalogMouseListener) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (actionPerformed) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (actionPerformed) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.stopDraggedItems
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (mousePressed) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.getSelectedFurniture
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (mouseDragged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.setSelectedFurniture
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (mouseDragged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureCatalogController; com.eteks.sweethome3d.viewcontroller.FurnitureCatalogController.setSelectedFurniture
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (mouseDragged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.createHomePieceOfFurniture
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (mouseDragged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (mouseDragged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getFurnitureController; com.eteks.sweethome3d.viewcontroller.FurnitureController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (mouseDragged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.getView
sweethome3d-5.6,com.eteks.sweethome3d.swing,HomePane,Law of Demeter violation,The tool detected the smell in this method (mouseDragged) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.HomeController.getPlanController; com.eteks.sweethome3d.viewcontroller.PlanController.stopDraggedItems
